date,year,week,month,season,epi_year,ili_plus,ili_plus_imputed,ili_plus_model,suppression_flag,covid_suppressed,ili_fmc,pos_pct_all,pos_count_H1,pos_count_H3,pos_count_B,pos_count_all,pos_pct_H1,pos_pct_H3,h1n1_frac,h3_frac,b_frac,dominant_strain,flunet_H1N1_count,flunet_H3_count,flunet_B_count,flunet_pos_total,flunet_specimens,flunet_positivity,rsv_count,metapneumo,hko_temp_norm,hko_rh_norm,hko_ah_norm,temp_z,ah_z,school_outbreaks,institution_outbreaks,admit_rate_0_5,admit_rate_6_11,admit_rate_12_17,admit_rate_18_49,admit_rate_50_64,admit_rate_65plus,admit_rate_all,severe_0_17,severe_18_49,severe_50_64,severe_65plus,kg_fever_pct,rche_fever_pct,aed_ili_rate,cmp_ili_rate,data_source,hko_source
2015-01-11,2015.0,3.0,1,winter,2014.0,0.016982070000000002,,0.016982070000000002,,False,57.9,0.2933,954.0,38.0,995.0,0.0009,0.2813,0.0112,1060000.0,42222.222222222226,1105555.5555555555,Influenza_B,3.0,954.0,31.0,988.0,,,,,16.3,74,10.262,-1.5084705155710996,-1.360340006977967,22.0,21.0,2.197,0.788,0.111,0.117,0.299,2.889,0.71,3.0,2.0,3.0,17.0,0.008100000000000001,0.0015,190.3,4.11,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2015-01-18,2015.0,4.0,1,winter,2014.0,0.024977060000000002,,0.024977060000000002,,False,69.4,0.3599,1508.0,40.0,1553.0,0.0012,0.3495,0.0093,1256666.6666666667,33333.333333333336,1294166.6666666667,Influenza_B,5.0,1508.0,32.0,1546.0,,,,,16.3,74,10.262,-1.5084705155710996,-1.360340006977967,34.0,20.0,2.636,1.198,0.249,0.143,0.362,4.621,1.048,1.0,0.0,6.0,38.0,0.0102,0.002,232.3,4.66,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2015-01-25,2015.0,5.0,1,winter,2014.0,0.0235846,,0.0235846,,False,61.1,0.386,1947.0,40.0,2002.0,0.0029,0.3754,0.0077,671379.3103448276,13793.103448275862,690344.827586207,Influenza_B,15.0,1947.0,21.0,1983.0,,,,,16.3,74,10.262,-1.5084705155710996,-1.360340006977967,51.0,45.0,2.461,1.167,0.415,0.158,0.385,5.338,1.169,5.0,2.0,4.0,53.0,0.0126,0.0025,253.2,4.82,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2015-02-01,2015.0,6.0,2,winter,2014.0,0.0245447,,0.0245447,,False,71.0,0.3457,1622.0,49.0,1678.0,0.0014,0.3342,0.0101,1158571.4285714286,35000.0,1198571.4285714286,Influenza_B,7.0,1622.0,30.0,1659.0,,,,,17.1,80,11.641,-1.337920362617325,-1.0881419032784174,22.0,21.0,2.783,1.261,0.221,0.085,0.391,4.54,1.023,1.0,3.0,4.0,55.0,0.0102,0.0019,259.0,4.53,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2015-02-08,2015.0,7.0,2,winter,2014.0,0.01870722,,0.01870722,,False,68.6,0.2727,1209.0,53.0,1268.0,0.0013,0.26,0.0114,930000.0,40769.23076923077,975384.6153846154,Influenza_B,6.0,1209.0,30.0,1245.0,,,,,17.1,80,11.641,-1.337920362617325,-1.0881419032784174,17.0,19.0,2.138,1.135,0.166,0.132,0.362,3.616,0.859,3.0,1.0,7.0,63.0,0.0098,0.0021,256.4,4.25,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2015-02-15,2015.0,8.0,2,winter,2014.0,0.0053148399999999995,,0.0053148399999999995,,False,21.2,0.2507,953.0,56.0,1015.0,0.0015,0.2354,0.0138,635333.3333333334,37333.333333333336,676666.6666666666,Influenza_B,6.0,953.0,42.0,1001.0,,,,,17.1,80,11.641,-1.337920362617325,-1.0881419032784174,1.0,17.0,1.377,0.284,0.221,0.114,0.316,3.517,0.754,2.0,2.0,7.0,45.0,,0.0015,252.8,2.72,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2015-02-22,2015.0,9.0,2,winter,2014.0,0.00985675,,0.00985675,,False,44.3,0.2225,970.0,68.0,1049.0,0.0023,0.2058,0.0144,421739.1304347826,29565.217391304348,456086.95652173914,Influenza_B,11.0,970.0,44.0,1026.0,,,,,17.1,80,11.641,-1.337920362617325,-1.0881419032784174,0.0,26.0,1.201,0.284,0.055,0.097,0.282,3.239,0.679,1.0,0.0,8.0,62.0,,0.0013,208.2,3.32,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2015-03-01,2015.0,10.0,3,winter,2014.0,0.01036746,,0.01036746,,False,52.6,0.1971,705.0,88.0,817.0,0.0058,0.1701,0.0212,121551.72413793104,15172.41379310345,140862.06896551725,Influenza_B,24.0,705.0,66.0,795.0,,,,,19.5,82,13.759,-0.8262699037560021,-0.6700740398733079,1.0,10.0,0.879,0.315,0.028,0.076,0.196,2.476,0.517,0.0,2.0,7.0,48.0,0.0049,0.0013,174.5,3.5,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2015-03-08,2015.0,11.0,3,winter,2014.0,0.0069171200000000006,,0.0069171200000000006,,False,38.6,0.1792,576.0,87.0,681.0,0.0047,0.1516,0.0229,122553.19148936169,18510.63829787234,144893.6170212766,Influenza_B,18.0,576.0,65.0,659.0,,,,,19.5,82,13.759,-0.8262699037560021,-0.6700740398733079,9.0,13.0,0.996,0.284,0.028,0.056,0.19,2.324,0.487,1.0,2.0,2.0,32.0,0.0064,0.0013,171.4,3.27,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2015-03-15,2015.0,12.0,3,winter,2014.0,0.005237399999999999,,0.005237399999999999,,False,34.8,0.1505,507.0,91.0,616.0,0.0044,0.1239,0.0222,115227.27272727272,20681.81818181818,140000.0,Influenza_B,18.0,507.0,60.0,585.0,,,,,19.5,82,13.759,-0.8262699037560021,-0.6700740398733079,6.0,13.0,0.791,0.41,0.083,0.062,0.178,2.019,0.439,0.0,0.0,5.0,33.0,0.0074,0.0019,168.2,3.68,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2015-03-22,2015.0,13.0,3,winter,2014.0,0.005818510000000001,,0.005818510000000001,,False,40.1,0.1451,406.0,108.0,528.0,0.0038,0.1115,0.0297,106842.1052631579,28421.052631578947,138947.36842105264,Influenza_B,14.0,406.0,71.0,491.0,,,,,19.5,82,13.759,-0.8262699037560021,-0.6700740398733079,6.0,5.0,0.82,0.252,0.138,0.067,0.19,1.409,0.348,0.0,2.0,3.0,27.0,0.0077,0.002,179.2,3.38,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2015-03-29,2015.0,14.0,3,winter,2014.0,0.00432015,,0.00432015,,False,41.5,0.1041,197.0,84.0,288.0,0.0025,0.0712,0.0304,78800.0,33600.0,115200.0,Influenza_B,7.0,197.0,59.0,263.0,,,,,19.5,82,13.759,-0.8262699037560021,-0.6700740398733079,0.0,4.0,0.41,0.126,0.055,0.035,0.092,1.005,0.219,0.0,1.0,0.0,11.0,,0.0019,180.2,3.73,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2015-04-05,2015.0,15.0,4,winter,2014.0,0.004455359999999999,,0.004455359999999999,,False,41.6,0.1071,283.0,140.0,434.0,0.0027,0.0698,0.0345,104814.8148148148,51851.85185185185,160740.74074074073,Influenza_B,11.0,283.0,102.0,396.0,,,,,23.3,83,17.355,-0.01615667722557341,0.03973334294292135,0.0,8.0,0.615,0.126,0.111,0.023,0.052,0.79,0.184,0.0,0.0,2.0,29.0,,0.0012,179.6,3.31,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2015-04-12,2015.0,16.0,4,winter,2014.0,0.00333684,,0.00333684,,False,41.4,0.0806,144.0,117.0,264.0,0.0009,0.044,0.0357,160000.0,130000.0,293333.3333333333,Influenza_B,3.0,144.0,84.0,231.0,,,,,23.3,83,17.355,-0.01615667722557341,0.03973334294292135,0.0,2.0,0.557,0.158,0.0,0.023,0.069,0.485,0.134,0.0,0.0,1.0,12.0,0.0046,0.0011,175.2,2.39,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2015-04-19,2015.0,17.0,4,winter,2014.0,0.00421631,,0.00421631,,False,46.9,0.0899,153.0,120.0,278.0,0.0016,0.0495,0.0388,95625.0,75000.0,173750.0,Influenza_B,5.0,153.0,89.0,247.0,,,,,23.3,83,17.355,-0.01615667722557341,0.03973334294292135,3.0,4.0,0.41,0.347,0.055,0.018,0.04,0.583,0.144,0.0,0.0,0.0,15.0,0.0062,0.0007,165.8,0.43,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2015-04-26,2015.0,18.0,4,winter,2014.0,0.0032747200000000005,,0.0032747200000000005,,False,42.2,0.0776,111.0,107.0,232.0,0.0047,0.0371,0.0358,23617.021276595744,22765.95744680851,49361.70212765957,Influenza_B,14.0,111.0,81.0,206.0,,,,,23.3,83,17.355,-0.01615667722557341,0.03973334294292135,2.0,4.0,0.381,0.158,0.028,0.026,0.052,0.502,0.128,,,,,0.0067,0.0008,165.4,3.17,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2015-05-03,2015.0,19.0,5,summer,2014.0,0.00264996,,0.00264996,,False,43.3,0.0612,90.0,80.0,181.0,0.0037,0.0304,0.0271,24324.324324324323,21621.62162162162,48918.91891891892,Influenza_B,11.0,90.0,58.0,159.0,,,,,26.4,83,20.671,0.644725165470302,0.6942720752617799,3.0,0.0,0.439,0.189,0.083,0.015,0.04,0.323,0.099,,,,,0.0063,0.0009,149.8,3.12,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2015-05-10,2015.0,20.0,5,summer,2014.0,0.0028920100000000004,,0.0028920100000000004,,False,43.1,0.0671,106.0,78.0,193.0,0.0031,0.0369,0.0271,34193.54838709677,25161.290322580648,62258.06451612904,Influenza_B,9.0,106.0,56.0,171.0,,,,,26.4,83,20.671,0.644725165470302,0.6942720752617799,1.0,2.0,0.322,0.158,0.055,0.006,0.023,0.458,0.103,,,,,0.008100000000000001,0.0009,151.3,2.76,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2015-05-17,2015.0,21.0,5,summer,2014.0,0.004541569999999999,,0.004541569999999999,,False,58.3,0.0779,133.0,75.0,217.0,0.0032,0.0477,0.0269,41562.5,23437.5,67812.5,Influenza_B,9.0,133.0,49.0,191.0,,,,,26.4,83,20.671,0.644725165470302,0.6942720752617799,4.0,3.0,0.615,0.189,0.028,0.029,0.104,0.395,0.137,,,,,0.0083,0.0009,153.7,2.86,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2015-05-24,2015.0,22.0,5,summer,2014.0,0.0048858,,0.0048858,,False,51.0,0.0958,185.0,95.0,284.0,0.0013,0.0624,0.0321,142307.6923076923,73076.92307692308,218461.53846153847,Influenza_B,4.0,185.0,71.0,260.0,,,,,26.4,83,20.671,0.644725165470302,0.6942720752617799,3.0,6.0,0.703,0.378,0.083,0.05,0.092,0.709,0.207,,,,,0.0087,0.0012,165.5,2.86,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2015-05-31,2015.0,23.0,5,summer,2014.0,0.00688832,,0.00688832,,False,45.8,0.1504,393.0,109.0,502.0,0.0,0.1178,0.0327,,,,Influenza_B,0.0,393.0,50.0,443.0,,,,,26.4,83,20.671,0.644725165470302,0.6942720752617799,4.0,5.0,1.289,0.347,0.111,0.056,0.155,1.22,0.331,,,,,0.009399999999999999,0.0013,173.3,2.78,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2015-06-07,2015.0,24.0,6,summer,2014.0,0.01155803,,0.01155803,,False,58.7,0.1969,632.0,116.0,751.0,0.0008,0.1657,0.0304,790000.0,145000.0,938750.0,Influenza_B,3.0,632.0,41.0,676.0,,,,,28.5,83,23.215,1.0924193169739602,1.1964272426378888,6.0,6.0,1.816,0.252,0.028,0.117,0.282,1.768,0.49,0.0,1.0,1.0,5.0,0.0104,0.0017,194.7,0.99,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2015-06-14,2015.0,25.0,6,summer,2014.0,0.0136634,,0.0136634,,False,53.0,0.2578,780.0,109.0,897.0,0.0023,0.2241,0.0313,339130.4347826087,47391.30434782609,390000.0,Influenza_B,8.0,780.0,69.0,857.0,,,,,28.5,83,23.215,1.0924193169739602,1.1964272426378888,6.0,12.0,2.548,0.441,0.194,0.143,0.247,2.162,0.605,0.0,3.0,5.0,22.0,0.0079,0.0018,192.7,2.3,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2015-06-21,2015.0,26.0,6,summer,2014.0,0.012607440000000001,,0.012607440000000001,,False,52.4,0.2406,882.0,92.0,983.0,0.0022,0.2159,0.0225,400909.0909090909,41818.181818181816,446818.18181818177,Influenza_B,9.0,882.0,55.0,946.0,,,,,28.5,83,23.215,1.0924193169739602,1.1964272426378888,4.0,9.0,2.343,0.441,0.111,0.126,0.242,2.046,0.564,1.0,1.0,4.0,33.0,0.0092,0.0013,179.8,2.0,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2015-06-28,2015.0,27.0,6,summer,2014.0,0.01217268,,0.01217268,,False,46.8,0.2601,895.0,82.0,995.0,0.0047,0.234,0.0214,190425.5319148936,17446.808510638297,211702.12765957447,Influenza_B,18.0,892.0,82.0,992.0,3825.0,0.2593464052287582,170.0,,28.5,83,23.215,1.0924193169739602,1.1964272426378888,4.0,10.0,1.992,0.82,0.277,0.062,0.167,2.18,0.545,0.0,2.0,4.0,16.0,0.0079,0.0019,185.1,1.85,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2015-07-05,2015.0,28.0,7,summer,2015.0,0.0081,,0.0081,,False,40.5,0.2,623.0,52.0,684.0,0.0026,0.1822,0.0152,239615.38461538462,20000.0,263076.92307692306,Influenza_B,9.0,622.0,52.0,683.0,3428.0,0.19924154025670945,174.0,,29.1,83,23.99,1.2203319316892913,1.3494029716931104,0.0,4.0,1.728,0.284,0.111,0.053,0.121,1.534,0.387,2.0,1.0,4.0,22.0,0.0069,0.0016,170.1,2.6,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2015-07-12,2015.0,29.0,7,summer,2015.0,0.007075999999999999,,0.007075999999999999,,False,48.8,0.145,413.0,44.0,462.0,0.0016,0.1296,0.0138,258125.0,27500.0,288750.0,Influenza_B,7.0,414.0,44.0,465.0,3178.0,0.14631843926998112,174.0,,29.1,83,23.99,1.2203319316892913,1.3494029716931104,0.0,1.0,0.703,0.189,0.028,0.021,0.155,0.96,0.236,1.0,2.0,5.0,19.0,0.0063,0.0011,141.7,1.1,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2015-07-19,2015.0,30.0,7,summer,2015.0,0.00362884,,0.00362884,,False,35.3,0.1028,244.0,38.0,287.0,0.0018,0.0874,0.0136,135555.55555555556,21111.111111111113,159444.44444444444,Influenza_B,3.0,243.0,38.0,284.0,2786.0,0.10193826274228285,146.0,,29.1,83,23.99,1.2203319316892913,1.3494029716931104,0.0,3.0,0.469,0.063,0.083,0.032,0.081,0.52,0.143,0.0,0.0,1.0,13.0,0.0073,0.001,126.5,1.11,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2015-07-26,2015.0,31.0,7,summer,2015.0,0.00209752,,0.00209752,,False,31.4,0.0668,155.0,29.0,187.0,0.0011,0.0554,0.0104,140909.0909090909,26363.63636363636,170000.0,Influenza_B,3.0,156.0,29.0,188.0,2797.0,0.06721487307829818,113.0,,29.1,83,23.99,1.2203319316892913,1.3494029716931104,,,0.381,0.095,0.028,0.018,0.029,0.413,0.102,0.0,0.0,0.0,11.0,,0.0009,121.9,1.27,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2015-08-02,2015.0,32.0,8,summer,2015.0,0.0023723999999999998,,0.0023723999999999998,,False,36.0,0.0659,154.0,30.0,191.0,0.0024,0.0531,0.0104,64166.66666666667,12500.000000000002,79583.33333333334,Influenza_B,7.0,153.0,30.0,190.0,2896.0,0.06560773480662983,133.0,,28.8,83,23.6,1.1563756243316259,1.2724216370717736,0.0,4.0,0.41,0.063,0.0,0.015,0.052,0.341,0.093,0.0,0.0,1.0,9.0,,0.0012,121.7,1.21,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2015-08-09,2015.0,33.0,8,summer,2015.0,0.00159666,,0.00159666,,False,29.9,0.0534,106.0,46.0,154.0,0.0007,0.0368,0.016,151428.57142857142,65714.28571428571,220000.0,Influenza_B,2.0,106.0,46.0,154.0,2883.0,0.053416579951439475,131.0,,28.8,83,23.6,1.1563756243316259,1.2724216370717736,0.0,1.0,0.322,0.095,0.028,0.023,0.046,0.35,0.096,,,,,0.0058,0.0012,123.0,1.16,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2015-08-16,2015.0,34.0,8,summer,2015.0,0.0016434600000000002,,0.0016434600000000002,,False,30.1,0.0546,99.0,41.0,142.0,0.0008,0.0381,0.0158,123750.0,51250.0,177500.0,Influenza_B,2.0,99.0,41.0,142.0,2599.0,0.05463639861485187,136.0,,28.8,83,23.6,1.1563756243316259,1.2724216370717736,0.0,2.0,0.176,0.158,0.0,0.015,0.012,0.368,0.081,,,,,0.0039000000000000003,0.0011,120.4,1.36,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2015-08-23,2015.0,35.0,8,summer,2015.0,0.00213044,,0.00213044,,False,44.2,0.0482,107.0,24.0,133.0,0.0007,0.0388,0.0087,152857.14285714287,34285.71428571428,190000.0,Influenza_B,2.0,107.0,24.0,133.0,2759.0,0.04820587169264226,112.0,,28.8,83,23.6,1.1563756243316259,1.2724216370717736,0.0,1.0,0.352,0.032,0.0,0.006,0.029,0.171,0.054,,,,,0.0054,0.0008,125.7,1.08,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2015-08-30,2015.0,36.0,8,summer,2015.0,0.0009625600000000001,,0.0009625600000000001,,False,37.6,0.0256,51.0,13.0,64.0,0.0,0.0204,0.0052,,,,Influenza_B,0.0,51.0,13.0,64.0,2501.0,0.025589764094362255,119.0,,28.8,83,23.6,1.1563756243316259,1.2724216370717736,0.0,1.0,0.117,0.032,0.0,0.0,0.012,0.072,0.021,,,,,0.0037,0.0008,128.2,0.99,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2015-09-06,2015.0,37.0,9,summer,2015.0,0.0009930800000000001,,0.0009930800000000001,,False,40.7,0.0244,57.0,8.0,65.0,0.0,0.0214,0.003,,,,Influenza_B,0.0,57.0,8.0,65.0,2669.0,0.024353690520794304,126.0,,27.8,80,21.531,0.9431879331394077,0.8640257875037034,,,0.176,0.0,0.028,0.012,0.012,0.117,0.036,,,,,0.0058,0.001,139.6,1.34,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2015-09-13,2015.0,38.0,9,summer,2015.0,0.0008905200000000001,,0.0008905200000000001,,False,49.2,0.0181,37.0,13.0,53.0,0.001,0.0126,0.0044,37000.0,13000.0,53000.0,Influenza_B,3.0,37.0,13.0,53.0,2926.0,0.018113465481886533,128.0,,27.8,80,21.531,0.9431879331394077,0.8640257875037034,2.0,0.0,0.0,0.063,0.0,0.003,0.017,0.09,0.022,,,,,0.0066,0.0008,148.9,1.3,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2015-09-20,2015.0,39.0,9,summer,2015.0,0.0004644,,0.0004644,,False,38.7,0.012,26.0,7.0,34.0,0.0004,0.0092,0.0025,65000.0,17500.0,85000.0,Influenza_B,1.0,26.0,7.0,34.0,2832.0,0.012005649717514125,88.0,,27.8,80,21.531,0.9431879331394077,0.8640257875037034,2.0,0.0,0.088,0.032,0.028,0.006,0.017,0.036,0.019,,,,,0.0075,0.001,140.7,0.6,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2015-09-27,2015.0,40.0,9,summer,2015.0,0.0006651599999999999,,0.0006651599999999999,,False,48.2,0.0138,24.0,11.0,37.0,0.0007,0.009,0.0041,34285.71428571428,15714.285714285714,52857.142857142855,Influenza_B,2.0,24.0,11.0,37.0,2681.0,0.013800820589332338,107.0,,27.8,80,21.531,0.9431879331394077,0.8640257875037034,1.0,0.0,0.029,0.032,0.055,0.003,0.017,0.045,0.018,,,,,0.0091,0.0009,159.8,1.78,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2015-10-04,2015.0,41.0,10,summer,2015.0,0.00039600000000000003,,0.00039600000000000003,,False,39.6,0.01,10.0,11.0,27.0,0.0022,0.0037,0.0041,4545.454545454545,5000.0,12272.727272727272,Influenza_B,6.0,10.0,11.0,27.0,2708.0,0.009970457902511078,90.0,,25.4,72,16.956,0.43153747427808403,-0.039024484015831744,0.0,1.0,0.059,0.032,0.0,0.006,0.017,0.027,0.015,,,,,0.0067,0.0008,134.1,1.51,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2015-10-11,2015.0,42.0,10,summer,2015.0,0.0003458,,0.0003458,,False,38.0,0.0091,20.0,5.0,25.0,0.0,0.0073,0.0018,,,,Influenza_B,0.0,20.0,5.0,25.0,2749.0,0.009094216078574026,74.0,,25.4,72,16.956,0.43153747427808403,-0.039024484015831744,5.0,2.0,0.059,0.032,0.0,0.006,0.006,0.018,0.011,,,,,0.008199999999999999,0.0008,146.8,1.11,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2015-10-18,2015.0,43.0,10,summer,2015.0,0.0003392,,0.0003392,,False,42.4,0.008,13.0,9.0,23.0,0.0003,0.0045,0.0031,43333.333333333336,30000.000000000004,76666.66666666667,Influenza_B,1.0,13.0,9.0,23.0,2890.0,0.00795847750865052,64.0,,25.4,72,16.956,0.43153747427808403,-0.039024484015831744,1.0,0.0,0.029,0.032,0.0,0.006,0.006,0.045,0.014,,,,,0.008199999999999999,0.001,160.2,1.03,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2015-10-25,2015.0,44.0,10,summer,2015.0,0.00027962,,0.00027962,,False,34.1,0.0082,15.0,4.0,24.0,0.0017,0.0052,0.0014,8823.529411764706,2352.9411764705883,14117.64705882353,Influenza_B,5.0,15.0,4.0,24.0,2911.0,0.008244589488148402,66.0,,25.4,72,16.956,0.43153747427808403,-0.039024484015831744,0.0,1.0,0.029,0.032,0.0,0.003,0.012,0.045,0.014,,,,,0.0085,0.001,148.1,1.45,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2015-11-01,2015.0,45.0,11,winter,2015.0,0.00039861000000000003,,0.00039861000000000003,,False,38.7,0.0103,17.0,11.0,30.0,0.0007,0.0058,0.0038,24285.714285714286,15714.285714285714,42857.142857142855,Influenza_B,2.0,17.0,11.0,30.0,2921.0,0.010270455323519343,42.0,,21.4,70,13.122,-0.42121329049078815,-0.7958102197548259,2.0,0.0,0.117,0.0,0.0,0.0,0.012,0.054,0.017,,,,,0.009899999999999999,0.0011,148.4,1.59,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2015-11-08,2015.0,46.0,11,winter,2015.0,0.00054988,,0.00054988,,False,46.6,0.0118,9.0,13.0,33.0,0.0039,0.0032,0.0046,2307.6923076923076,3333.3333333333335,8461.538461538463,Influenza_B,11.0,9.0,13.0,33.0,2802.0,0.011777301927194861,38.0,,21.4,70,13.122,-0.42121329049078815,-0.7958102197548259,,,0.117,0.032,0.0,0.009,0.023,0.027,0.021,,,,,0.009000000000000001,0.001,147.6,0.95,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2015-11-15,2015.0,47.0,11,winter,2015.0,0.00023953999999999997,,0.00023953999999999997,,False,41.3,0.0058,4.0,10.0,16.0,0.0007,0.0014,0.0036,5714.285714285715,14285.714285714286,22857.14285714286,Influenza_B,2.0,4.0,10.0,16.0,2770.0,0.005776173285198556,43.0,,21.4,70,13.122,-0.42121329049078815,-0.7958102197548259,2.0,0.0,0.059,0.0,0.0,0.006,0.006,0.009,0.008,,,,,0.0096,0.0011,143.0,1.31,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2015-11-22,2015.0,48.0,11,winter,2015.0,0.00056658,,0.00056658,,False,42.6,0.0133,7.0,15.0,37.0,0.0054,0.0025,0.0054,1296.2962962962963,2777.777777777778,6851.851851851851,Influenza_B,15.0,7.0,15.0,37.0,2792.0,0.01325214899713467,54.0,,21.4,70,13.122,-0.42121329049078815,-0.7958102197548259,1.0,2.0,0.059,0.032,0.0,0.009,0.006,0.036,0.015,,,,,0.0105,0.0008,148.4,1.41,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2015-11-29,2015.0,49.0,11,winter,2015.0,0.0003792,,0.0003792,,False,47.4,0.008,6.0,10.0,24.0,0.0027,0.002,0.0033,2222.222222222222,3703.7037037037035,8888.888888888889,Influenza_B,8.0,6.0,10.0,24.0,3017.0,0.007954922108054359,57.0,,21.4,70,13.122,-0.42121329049078815,-0.7958102197548259,2.0,1.0,0.059,0.032,0.0,0.009,0.006,0.018,0.012,,,,,0.0096,0.0008,152.4,1.43,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2015-12-06,2015.0,50.0,12,winter,2015.0,0.00033434,,0.00033434,,False,45.8,0.0073,7.0,10.0,21.0,0.0014,0.0024,0.0035,5000.0,7142.857142857143,15000.0,Influenza_B,4.0,7.0,10.0,21.0,2874.0,0.007306889352818371,49.0,,17.8,70,10.621,-1.1886889787827726,-1.2894777015188383,1.0,1.0,0.234,0.0,0.055,0.0,0.017,0.036,0.023,,,,,0.008,0.001,147.9,1.88,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2015-12-13,2015.0,51.0,12,winter,2015.0,0.0006764599999999999,,0.0006764599999999999,,False,45.4,0.0149,11.0,21.0,46.0,0.0045,0.0036,0.0068,2444.444444444445,4666.666666666667,10222.222222222223,Influenza_B,14.0,11.0,21.0,46.0,3077.0,0.014949626259343516,56.0,,17.8,70,10.621,-1.1886889787827726,-1.2894777015188383,4.0,0.0,0.147,0.032,0.0,0.003,0.023,0.081,0.027,,,,,0.0066,0.0009,157.8,1.52,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2015-12-20,2015.0,52.0,12,winter,2015.0,0.0008498699999999999,,0.0008498699999999999,,False,39.9,0.0213,10.0,30.0,69.0,0.009,0.0031,0.0093,1111.111111111111,3333.3333333333335,7666.666666666667,Influenza_B,29.0,10.0,30.0,69.0,3232.0,0.0213490099009901,42.0,,17.8,70,10.621,-1.1886889787827726,-1.2894777015188383,0.0,1.0,0.264,0.126,0.0,0.015,0.012,0.099,0.043,,,,,0.0062,0.0014,167.9,1.54,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2015-12-27,2016.0,1.0,12,winter,2016.0,0.0014322000000000002,,0.0014322000000000002,,False,46.2,0.031,13.0,35.0,97.0,0.0157,0.0042,0.0112,828.0254777070064,2229.299363057325,6178.343949044586,Influenza_B,85.0,10.0,46.0,141.0,3204.0,0.04400749063670412,90.0,,17.8,70,10.621,-1.1886889787827726,-1.2894777015188383,,,0.493,0.212,0.059,0.012,0.011,0.077,0.056,,,,,,0.0011,163.1,2.13,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2016-01-03,2016.0,2.0,1,winter,2015.0,0.0017555999999999997,,0.0017555999999999997,,False,39.9,0.044,10.0,46.0,141.0,0.0265,0.0031,0.0144,377.35849056603774,1735.8490566037735,5320.754716981132,Influenza_B,102.0,13.0,51.0,166.0,3096.0,0.053617571059431525,96.0,,16.3,74,10.262,-1.5084705155710996,-1.360340006977967,4.0,0.0,0.435,0.152,0.0,0.024,0.011,0.086,0.055,,,,,0.0046,0.0011,155.3,1.57,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
